f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,class
656.29,1326.9,1987.3,2636.2,49.707,3964.3,1414.8,0.068975,0.43662,0.19265,0.17058,0.050487,0.79044,0.15527,0.10034,0.16731,0.09148,0.018405,0.041693,0.26544,0.88762,0.42405,0.15313,0.040555,0.02373,0.08462,0.019083,0.07412,0.087097,0.018166,0.036182,0.019302,0.017637,4
637.41,1251.9,1894.7,2498.8,3144.1,3783.6,1176.6,0.083839,0.70305,0.64113,0.11704,0.29829,0.73022,0.12733,0.49935,0.13458,0.050914,0.10623,0.33206,1.2413,0.7279,0.31034,0.093477,0.06976,0.089231,0.054165,0.13817,0.10733,0.041663,0.064292,0.053592,0.066929,0.10348,2
1002.8,518.19,80.937,2019.4,1506.5,2536.1,924.2,0.22591,0.18251,0.096815,0.45342,0.14947,0.35383,0.091582,0.036267,0.09167,0.51557,0.29938,0.13588,0.078946,0.073535,0.029888,0.058366,0.030986,0.043616,0.026796,0.042006,0.1415,0.39977,0.34707,0.13217,0.062625,0.030051,0
1021.1,507.3,1511.4,2063.5,3053.0,83.078,1082.2,0.19549,0.19483,0.06696,0.36243,0.11471,0.23163,0.11313,0.052014,0.11344,0.42767,0.25501,0.10746,0.055789,0.061174,0.051369,0.083448,0.042783,0.03665,0.036664,0.050035,0.10405,0.2559,0.24167,0.082545,0.057534,0.048199,0
1200.4,569.68,1807.5,2411.3,126.04,3008.1,1099.1,0.12337,0.2284,0.37162,0.074676,0.78901,0.15907,0.15047,0.31939,0.16413,0.048077,0.17358,0.97629,0.63791,0.15477,0.074125,0.058039,0.094754,0.037842,0.19334,0.1474,0.047268,0.049399,0.049928,0.038562,0.1379,0.55581,4
1469.1,732.86,81.918,3007.2,2204.6,4518.9,1610.4,0.22622,0.25462,0.2657,0.45098,0.086593,0.15969,0.93637,0.1939,0.13648,0.52762,0.17291,0.024895,0.044733,0.14868,0.74334,1.0634,0.36485,0.18359,0.064712,0.03562,0.082008,0.08914,0.033533,0.16572,0.09054,0.021503,1
522.04,1043.4,1583.7,2101.4,2626.5,84.839,961.85,0.45334,0.42684,0.18228,0.56979,0.63455,0.20175,0.17897,0.051338,0.074325,0.60352,1.2758,0.61671,0.14802,0.070491,0.057733,0.066637,0.1446,0.038622,0.042495,0.024716,0.034149,0.19527,0.5526,0.40735,0.11929,0.036231,0
1943.7,169.52,991.21,300.68,2152.0,1765.1,859.14,0.27332,0.24559,0.22056,0.25168,0.17871,0.23646,0.14275,0.10289,0.1142,0.17614,0.10212,0.068546,0.10186,0.05875,0.050047,0.039782,0.03577,0.048477,0.076205,0.094304,0.24428,0.15909,0.11721,0.081578,0.046871,0.036552,3
2186.3,1086.6,3272.7,4386.6,430.43,905.08,1538.5,0.022315,0.019919,0.021545,0.030069,0.057469,0.027082,0.21377,0.022256,0.026453,0.030943,0.51248,0.058123,0.021047,0.021969,0.25547,0.032212,0.043175,0.019939,0.01935,0.021625,0.019114,0.027546,0.15108,0.53792,0.21944,0.052978,3
648.12,1293.2,94.451,1981.1,2061.2,1849.0,802.55,0.1472,0.58167,0.36717,0.13399,0.15142,0.59119,0.12397,0.13198,0.0878,0.083117,0.067789,0.1333,0.39734,0.62088,0.39122,0.10918,0.072994,0.050484,0.042746,0.049519,0.048605,0.05013,0.038965,0.027916,0.032856,0.048959,1
1327.8,681.65,1981.5,2632.3,3960.6,88.877,1399.5,0.095813,0.446,0.2175,0.23021,0.10318,1.2888,0.22616,0.22522,0.4339,0.26003,0.045889,0.095195,0.40732,1.5561,0.52323,0.21869,0.13844,0.091235,0.12773,0.046125,0.2874,0.25269,0.04011,0.074984,0.067325,0.039399,4
519.64,1075.5,79.614,1638.1,215.73,2112.0,814.96,1.5239,1.633,1.0817,1.4975,1.6701,0.75962,0.62951,0.40439,0.62508,1.5147,2.1717,1.6465,0.87179,0.43673,0.18377,0.15931,0.19059,0.18696,0.094709,0.14427,0.21952,0.40721,0.59873,0.62254,0.49671,0.32954,0
1624.1,814.03,2448.9,3231.0,41.328,4049.3,1502.9,0.028731,0.026854,0.25825,0.087241,0.14119,0.021304,0.097535,0.33712,0.039192,0.028372,0.29447,0.032914,0.019533,0.017359,0.028545,0.097468,0.52861,0.3403,0.14285,0.03501,0.01972,0.023437,0.033665,0.022342,0.012558,0.028478,1
993.42,509.71,1469.2,84.484,1979.0,2968.1,1045.1,0.26021,0.20869,0.12438,0.46867,0.14156,0.3172,0.12782,0.078114,0.14859,0.5191,0.2631,0.1172,0.072264,0.058402,0.073279,0.089048,0.047618,0.039894,0.047617,0.0709,0.23707,0.32706,0.2202,0.10948,0.050067,0.036161,0
656.29,1326.9,1987.3,2636.2,49.707,3964.3,1414.8,0.068975,0.43662,0.19265,0.17058,0.050487,0.79044,0.15527,0.10034,0.16731,0.09148,0.018405,0.041693,0.26544,0.88762,0.42405,0.15313,0.040555,0.02373,0.08462,0.019083,0.07412,0.087097,0.018166,0.036182,0.019302,0.017637,4
906.34,42.496,1813.4,2720.8,3620.6,428.1,1390.3,0.13278,0.071214,0.12285,0.15819,0.19142,0.13413,0.034871,0.10598,0.29309,0.1349,0.034766,0.079086,0.055261,0.068264,0.027232,0.028695,0.036394,0.098837,0.25495,0.30361,0.21187,0.128,0.055706,0.024337,0.020699,0.030659,3
474.3,939.1,1385.9,124.36,2364.9,1857.3,845.55,0.81592,0.77749,0.23164,0.86774,0.22208,0.22575,0.098049,0.18343,0.92703,0.88345,0.51731,0.17506,0.086122,0.090314,0.14525,0.05626,0.05718,0.034109,0.11028,0.37571,0.38494,0.158,0.066145,0.044793,0.042426,0.065389,0
1127.0,563.34,2271.0,1684.6,87.349,3399.9,1203.9,0.13903,0.15143,0.30275,0.064665,0.96626,0.066917,0.76128,0.12984,0.019881,0.04903,0.55447,0.97754,0.28297,0.056617,0.033896,0.11826,0.020537,0.16927,0.028784,0.029996,0.024012,0.01833,0.040459,0.32352,0.88679,0.56655,2
640.05,1280.0,1900.1,87.028,2546.4,3183.2,1166.6,0.079645,0.32301,0.23106,0.047323,0.07603,0.34737,0.037571,0.22687,0.061779,0.024643,0.024482,0.067876,0.50357,0.34092,0.12637,0.033132,0.027047,0.049518,0.017095,0.051851,0.069098,0.018876,0.026781,0.019981,0.016934,0.026849,2
526.99,1067.0,1593.8,2117.3,47.018,2669.3,984.18,0.31022,0.30952,0.2239,0.34347,0.63092,0.13012,0.17378,0.061092,0.050719,0.37575,1.0972,0.62587,0.20595,0.085068,0.089981,0.04769,0.22077,0.054843,0.05062,0.026616,0.024342,0.10655,0.41784,0.37841,0.13602,0.047944,0
644.5,1293.5,1940.6,2583.3,3270.9,3837.0,1204.9,0.034526,1.7813,1.0667,0.15252,0.16668,2.1124,0.15062,0.32436,0.13199,0.060037,0.037577,0.16963,1.5318,2.1558,0.94026,0.14747,0.061152,0.085351,0.044713,0.048031,0.20023,0.057681,0.030654,0.039374,0.02594,0.021806,2
612.35,1239.9,1848.0,128.43,2456.5,257.0,928.57,0.11205,0.59063,0.67418,0.069556,0.32704,0.54947,0.0633,0.30307,0.13058,0.028219,0.041687,0.35236,0.95354,0.52886,0.11458,0.052058,0.04082,0.023107,0.049776,0.11527,0.034726,0.031667,0.021819,0.017335,0.022563,0.10799,2
2197.6,1087.9,3313.0,4399.6,128.63,5513.6,2030.3,0.041251,0.036246,0.03085,0.049392,0.11803,0.041119,0.43233,0.018839,0.016873,0.041682,1.0758,0.11049,0.017889,0.01817,0.33114,0.062962,0.034299,0.019261,0.01378,0.015361,0.018333,0.03903,0.20627,1.2147,0.47332,0.11087,3
440.58,901.88,1339.2,1802.6,2277.6,81.92,829.23,0.47953,0.44943,0.24843,0.46845,0.2811,0.2491,0.038382,0.26389,1.0812,0.46266,0.16664,0.13936,0.064322,0.22556,0.084344,0.068891,0.036114,0.069094,0.39345,0.48255,0.21419,0.062854,0.038225,0.052814,0.060103,0.030433,0
684.51,1331.8,86.093,2622.5,2026.8,3275.5,1200.6,0.10526,0.38146,0.20983,0.25323,0.072468,0.65641,0.24803,0.1138,0.22869,0.071332,0.028524,0.07001,0.29131,0.7121,0.47298,0.23952,0.11532,0.07052,0.05386,0.031124,0.049942,0.062233,0.039869,0.02693,0.022524,0.029106,2
916.03,1849.0,53.909,2761.2,3700.9,5553.1,1987.1,0.034263,0.031174,0.029779,0.086588,0.093051,0.092816,0.021393,0.028941,0.3893,0.084794,0.022879,0.034987,0.09858,0.033113,0.024911,0.020171,0.019079,0.028213,0.10666,0.41327,0.23541,0.082696,0.029357,0.022304,0.021662,0.021042,5
865.08,1766.6,78.979,2714.0,3654.2,4478.0,1674.3,0.23833,0.13283,0.50749,0.39169,0.71487,0.34377,0.083967,0.54602,0.72841,0.32525,0.075862,0.24231,0.12354,0.16436,0.043732,0.057227,0.1627,0.55008,1.0203,0.76577,0.54044,0.3163,0.099568,0.061265,0.052524,0.06871,5
1291.5,123.44,692.42,301.52,556.94,1895.3,665.96,0.65758,0.76558,0.51888,0.40658,0.44593,0.65295,0.42389,0.57209,0.4422,0.15968,0.15114,0.33547,0.57933,0.54295,0.37677,0.28396,0.2501,0.20623,0.16925,0.18589,0.15617,0.061435,0.062145,0.06869,0.096424,0.19235,2
1040.6,2076.2,56.195,3147.7,4218.4,2236.3,1476.4,0.10779,0.074641,0.055186,0.24508,0.054356,0.22506,0.18186,0.028534,0.031694,0.2742,0.38644,0.048036,0.027108,0.066071,0.060586,0.023248,0.026854,0.017515,0.018452,0.02895,0.066023,0.27086,0.54484,0.38373,0.17649,0.045745,3
1329.4,678.57,1988.4,2672.3,210.48,3352.4,1196.5,0.062715,0.31822,0.13811,0.15216,0.064746,0.59473,0.13405,0.087919,0.17007,0.11606,0.034781,0.051477,0.19045,0.69625,0.33909,0.12927,0.051387,0.040688,0.064997,0.033164,0.069974,0.10521,0.035807,0.038012,0.025146,0.020417,2
945.35,435.02,91.641,1381.1,1893.3,2325.5,855.09,0.35851,0.319,0.26918,0.41378,0.26016,0.30688,0.14974,0.20938,0.5727,0.45812,0.2222,0.16266,0.15009,0.10584,0.10879,0.098586,0.054059,0.067118,0.14032,0.31688,0.33031,0.21267,0.098159,0.053308,0.050596,0.040465,0
1020.5,2028.8,3054.1,4131.7,85.051,1380.0,1459.6,0.020448,0.022288,0.021006,0.27082,0.021129,0.27303,0.029352,0.018974,0.027051,0.33907,0.086806,0.021256,0.020286,0.089749,0.02122,0.033017,0.017901,0.01703,0.017872,0.021924,0.078996,0.35649,0.29278,0.08795,0.027471,0.019854,5
911.53,127.26,1854.4,2793.6,298.05,3659.3,1419.0,0.1956,0.18231,0.16393,0.23623,0.22586,0.19336,0.066433,0.098036,0.39931,0.18079,0.06361,0.073487,0.078957,0.05302,0.03277,0.02662,0.048883,0.089075,0.24673,0.43335,0.34697,0.17372,0.080962,0.050286,0.043392,0.039506,3
514.73,1031.2,84.175,1544.9,2065.3,2629.7,957.07,0.55376,0.49556,0.33084,0.54051,0.33093,0.32197,0.25326,0.13511,0.23671,0.60091,0.52879,0.27224,0.165,0.14184,0.10991,0.13197,0.089959,0.080335,0.066879,0.083563,0.1525,0.28978,0.30734,0.20725,0.12211,0.075307,0
85.612,986.25,1976.8,2971.2,3922.7,5900.1,2101.6,0.21184,0.14907,0.085104,0.21146,0.068041,0.19106,0.046599,0.034373,0.10776,0.271,0.062825,0.030147,0.066128,0.10181,0.028517,0.031006,0.025041,0.027527,0.050929,0.10371,0.30768,0.27752,0.12771,0.058164,0.037637,0.025208,3
471.3,917.33,1383.3,1887.3,2797.3,53.04,996.78,1.2269,1.1807,0.23307,1.3819,0.32006,0.38049,0.078198,0.20795,1.8146,1.3921,0.63642,0.18706,0.19125,0.18239,0.23357,0.096247,0.082844,0.065933,0.26683,0.92542,0.78393,0.24392,0.082952,0.053453,0.074881,0.065523,0
1814.0,906.03,127.61,2719.7,301.41,513.76,1009.0,0.088134,0.096096,0.08318,0.075411,0.14399,0.068788,0.03649,0.06035,0.37084,0.059816,0.036169,0.1196,0.059866,0.046402,0.025019,0.023571,0.027666,0.047336,0.23282,0.36986,0.1491,0.04827,0.026534,0.022644,0.021021,0.019815,3
1152.7,2286.2,3448.6,4611.4,5770.1,87.331,2135.8,0.023215,0.023741,0.02195,0.021579,0.30843,0.021813,0.29952,0.03666,0.021067,0.023316,0.12416,0.32761,0.036192,0.020782,0.020468,0.13062,0.020596,0.051184,0.017346,0.018423,0.01965,0.023261,0.030394,0.1241,0.48199,0.32597,5
726.7,1467.0,125.35,2890.8,2194.3,385.7,1086.5,0.16705,0.28006,0.20997,0.34368,0.1188,0.20674,0.41116,0.10356,0.086283,0.14686,0.069335,0.049531,0.082193,0.19606,0.43944,0.40675,0.22122,0.075886,0.062783,0.04662,0.074244,0.039219,0.039055,0.050266,0.027416,0.028861,1
730.18,1432.0,2186.6,2890.5,125.98,3613.3,1319.4,0.046272,0.098495,0.058326,0.2734,0.029473,0.083575,0.32988,0.039486,0.089267,0.08317,0.082928,0.0201,0.024299,0.075995,0.48167,0.32918,0.16259,0.036779,0.028187,0.015679,0.039297,0.017776,0.045375,0.080323,0.017754,0.027327,4
725.34,1430.0,2157.0,44.955,2881.8,170.62,1132.2,0.057394,0.17874,0.094836,0.57421,0.044768,0.18003,0.63015,0.055083,0.15266,0.089,0.094842,0.022692,0.040039,0.18657,0.97617,0.63332,0.27791,0.05164,0.045834,0.031945,0.036427,0.019071,0.075593,0.088545,0.021766,0.026233,4
727.51,1465.7,2198.5,88.343,2930.0,3704.1,1359.2,0.077486,0.10197,0.1068,0.24008,0.042508,0.066594,0.32892,0.070408,0.048762,0.12321,0.072495,0.02189,0.028241,0.062814,0.31716,0.34218,0.13677,0.066201,0.027229,0.024961,0.034304,0.02117,0.028711,0.070059,0.031539,0.02221,4
1550.0,776.79,3102.6,80.939,2330.7,175.81,1215.7,0.20742,0.15027,0.54233,0.4581,0.19441,0.10606,1.163,0.49621,0.098418,0.78866,0.23213,0.10664,0.041181,0.066382,0.16514,1.2883,1.4339,0.47361,0.14292,0.066074,0.069806,0.12659,0.069498,0.036768,0.09162,0.10165,1
521.78,1042.7,1558.7,89.286,2072.6,213.88,787.24,0.20117,0.19606,0.094198,0.23999,0.26369,0.089364,0.088298,0.025799,0.044051,0.25019,0.48203,0.25641,0.083259,0.030921,0.029464,0.036666,0.05719,0.021952,0.020775,0.021128,0.027396,0.085273,0.18152,0.15558,0.064001,0.023818,0
1327.7,650.13,2663.1,1985.1,3998.9,167.96,1401.6,0.03163,0.10485,0.073572,0.045071,0.048641,0.3589,0.050441,0.078216,0.14514,0.045346,0.034552,0.048778,0.12609,0.38781,0.090469,0.041761,0.02984,0.029416,0.0663,0.032515,0.035184,0.037633,0.023547,0.026947,0.027355,0.02873,2
1462.5,731.27,2193.7,2927.2,3657.1,4391.4,1369.3,0.038757,0.06647,0.051163,0.31614,0.025958,0.062549,0.69815,0.041544,0.10665,0.40403,0.10612,0.017435,0.021055,0.059032,0.74946,0.70978,0.18869,0.037003,0.026001,0.021972,0.069622,0.01714,0.032673,0.12054,0.025793,0.022718,4
612.35,1239.9,1848.0,128.43,2456.5,257.0,928.57,0.11205,0.59063,0.67418,0.069556,0.32704,0.54947,0.0633,0.30307,0.13058,0.028219,0.041687,0.35236,0.95354,0.52886,0.11458,0.052058,0.04082,0.023107,0.049776,0.11527,0.034726,0.031667,0.021819,0.017335,0.022563,0.10799,2
998.29,1989.6,3019.2,42.833,170.93,4002.6,1593.9,0.057357,0.041299,0.045232,0.33293,0.032292,0.32482,0.029341,0.023353,0.064323,0.446,0.10872,0.02434,0.032419,0.14508,0.026012,0.043431,0.021549,0.019503,0.021627,0.0591,0.22666,0.46833,0.29765,0.1065,0.029086,0.022424,5
1375.0,687.02,2750.1,2062.9,3440.2,4127.9,1287.5,0.0075806,0.077595,0.010404,0.064803,0.0079305,0.24497,0.06682,0.0092286,0.29183,0.034824,0.0077827,0.0068709,0.011277,0.30346,0.25594,0.065308,0.0091,0.015461,0.011295,0.02612,0.0068864,0.037962,0.022852,0.0065755,0.018635,0.009037,4
1296.3,643.41,2626.8,82.242,1939.7,3923.6,1395.8,0.16794,0.27405,0.24234,0.13121,0.14097,0.74641,0.11276,0.41024,0.21858,0.051786,0.04929,0.10939,0.59767,0.76715,0.19356,0.08561,0.046991,0.050811,0.10215,0.036725,0.079028,0.03937,0.029118,0.03928,0.033122,0.036248,2
807.47,1557.5,2366.8,3142.3,83.784,3917.1,1442.3,0.15072,0.14446,1.4531,0.65681,0.57921,0.074835,0.99185,1.489,0.10708,0.39806,0.40579,0.24221,0.037583,0.06034,0.16363,1.0954,2.2288,1.4928,0.56009,0.09723,0.095207,0.067041,0.10415,0.035421,0.11257,0.2536,1
866.44,1734.3,2619.9,3483.9,91.042,4350.4,1605.7,0.077446,0.056465,0.26115,0.060697,0.52255,0.037736,0.023474,0.27769,0.36707,0.033029,0.028561,0.15656,0.043986,0.028458,0.017058,0.018775,0.045421,0.30801,0.69613,0.36326,0.071212,0.031103,0.020554,0.020917,0.053015,0.022558,5
481.17,984.42,134.13,216.68,344.32,1461.7,516.48,1.2606,1.2235,0.52323,1.4617,0.59935,0.6717,0.3708,0.27545,0.73016,1.3705,0.86405,0.35014,0.24241,0.15587,0.21225,0.18975,0.11526,0.12289,0.15539,0.28459,0.45186,0.4492,0.25874,0.14398,0.081119,0.069815,0
731.46,90.062,214.65,1417.4,1555.3,2277.0,850.47,0.24704,0.22764,0.23041,0.25396,0.15198,0.14728,0.22537,0.15602,0.10895,0.074077,0.074811,0.05083,0.04403,0.091415,0.21659,0.20803,0.1982,0.11916,0.066052,0.060085,0.035137,0.036016,0.044071,0.031245,0.037737,0.036309,4
1456.9,732.36,2886.2,2188.4,3619.3,123.7,1319.2,0.042843,0.073442,0.056181,0.11005,0.026014,0.063842,0.33152,0.041847,0.12367,0.2404,0.064997,0.021257,0.029127,0.062269,0.59933,0.32798,0.087881,0.038884,0.038708,0.025188,0.052056,0.018604,0.029925,0.060262,0.018023,0.036304,4
652.47,1287.9,1897.2,127.96,2576.7,3187.9,1159.6,0.15472,0.78286,0.48274,0.33206,0.20118,0.91671,0.31091,0.35995,0.17085,0.049469,0.051626,0.18925,0.92624,0.91053,0.65694,0.28961,0.11184,0.10141,0.046303,0.12794,0.13582,0.044121,0.083107,0.040342,0.028255,0.06057,2
1212.2,602.56,2444.5,1817.3,3052.9,3656.0,1144.8,0.022126,0.095705,0.15664,0.019692,0.24872,0.098627,0.032781,0.29261,0.053524,0.016695,0.027441,0.2725,0.44109,0.094794,0.028346,0.032524,0.07025,0.013985,0.030564,0.051509,0.015189,0.031763,0.023176,0.014991,0.028532,0.17684,4
512.25,899.7,390.4,121.9,1374.4,1852.2,653.74,0.86081,0.76776,0.74041,0.63114,0.6879,0.48679,0.30831,0.65039,0.88761,0.57356,0.54704,0.41255,0.35016,0.26882,0.23642,0.13552,0.23057,0.26226,0.46679,0.5332,0.34259,0.22534,0.14833,0.10986,0.079903,0.093507,0
81.174,2027.8,1033.1,3052.4,4001.6,468.44,1534.9,0.45067,0.24662,0.14332,0.19306,0.11475,0.13748,0.099668,0.056392,0.081566,0.31044,0.12032,0.053164,0.053784,0.21462,0.062358,0.079496,0.033313,0.034736,0.045591,0.073984,0.12968,0.36467,0.2296,0.1162,0.071881,0.044103,3
1082.5,551.65,1631.2,2194.2,2714.1,169.87,974.11,0.14375,0.15767,0.18698,0.15664,0.48793,0.085804,0.36507,0.11131,0.032149,0.14995,0.93362,0.478,0.15816,0.073012,0.083883,0.04126,0.16509,0.10165,0.046877,0.039427,0.022146,0.050073,0.26133,0.5046,0.3621,0.12607,0
1023.8,2026.2,83.013,3022.9,4047.6,5039.4,1863.0,0.077016,0.055766,0.040516,0.58602,0.040618,0.57779,0.071597,0.021618,0.07165,0.7692,0.25156,0.02245,0.025048,0.21538,0.027094,0.047207,0.018933,0.019591,0.026737,0.06459,0.1923,0.80832,0.67195,0.24866,0.063055,0.019628,3
1196.8,598.38,1763.8,2366.2,2972.3,131.18,1073.9,0.088074,0.54847,0.80293,0.086769,1.4156,0.50305,0.25669,0.38577,0.090669,0.055905,0.30205,1.7445,1.0983,0.49142,0.14107,0.076451,0.12403,0.048148,0.22194,0.070427,0.064458,0.044463,0.032416,0.045765,0.26363,0.9648,2
480.71,958.88,1499.8,1939.5,2449.1,46.981,905.18,0.25992,0.25407,0.057728,0.45746,0.11184,0.23097,0.081341,0.033238,0.23218,0.54155,0.23601,0.1099,0.066739,0.039908,0.060558,0.077102,0.039977,0.023664,0.020693,0.098225,0.28927,0.25048,0.084444,0.033446,0.017517,0.022945,0
1160.8,559.3,1728.8,2276.1,45.522,172.65,891.6,0.28465,0.33338,0.4104,0.2238,0.94546,0.1886,0.40852,0.19937,0.089067,0.1739,0.55683,1.0681,0.44028,0.17335,0.090138,0.13933,0.078496,0.10049,0.12552,0.060817,0.040938,0.036874,0.067298,0.19755,0.50499,0.5086,0
1933.8,984.38,173.55,93.677,2888.4,3878.0,1524.6,0.22132,0.14576,0.14909,0.23741,0.10652,0.17433,0.044112,0.039751,0.16113,0.15994,0.041213,0.026555,0.13419,0.045061,0.053996,0.024409,0.02398,0.023622,0.058668,0.15638,0.31902,0.15337,0.08811,0.034686,0.021748,0.017268,3
1084.2,593.22,88.917,1593.7,1677.1,2151.6,762.14,0.81065,0.73158,0.64231,0.6001,0.69108,0.40601,0.59699,0.22804,0.17653,0.37903,0.85196,0.56972,0.42488,0.25181,0.17296,0.14072,0.18368,0.11779,0.12574,0.10628,0.078273,0.16164,0.31648,0.52249,0.45377,0.21031,0
1243.2,639.23,2458.7,1854.1,3092.6,3702.0,1147.5,0.079653,0.45372,0.35621,0.089584,0.20908,0.46699,0.12905,0.73038,0.11035,0.039163,0.070384,0.23238,1.0928,0.46345,0.19182,0.11909,0.081775,0.052552,0.046351,0.11928,0.057261,0.069871,0.040919,0.046471,0.0723,0.13693,2
946.02,1887.2,2838.4,3745.0,41.911,4653.2,1732.2,0.061414,0.051064,0.056515,0.29097,0.12666,0.27596,0.032008,0.041898,0.43244,0.28267,0.041466,0.03695,0.15106,0.034925,0.045896,0.023818,0.02805,0.03846,0.1383,0.49449,0.46643,0.28116,0.092274,0.035749,0.038709,0.025875,3
816.53,1627.2,2420.6,128.74,3274.3,4048.8,1484.8,0.063294,0.063922,0.53674,0.12659,0.29124,0.033025,0.13056,0.56404,0.070386,0.044357,0.15365,0.064328,0.039787,0.026469,0.044193,0.1319,0.54265,0.57488,0.28428,0.065799,0.032351,0.032374,0.027758,0.034756,0.022137,0.056226,3
130.09,387.09,732.57,903.22,1032.9,1548.7,499.7,1.3707,1.2262,1.1556,0.99108,0.64947,0.68516,0.90698,0.78484,0.6832,0.61521,0.54663,0.42871,0.31844,0.32037,0.40766,0.52349,0.40709,0.30513,0.29162,0.26147,0.21983,0.22629,0.23339,0.2448,0.25317,0.22174,2
945.96,1860.5,90.639,3747.8,2837.7,4656.8,1722.1,0.13553,0.10073,0.14393,0.50838,0.27178,0.47047,0.05069,0.10995,0.85916,0.48823,0.096811,0.1008,0.35581,0.062584,0.053107,0.027521,0.037277,0.10741,0.34004,0.97811,0.8337,0.48306,0.24193,0.092147,0.051992,0.03021,3
818.93,1643.2,2494.5,3314.2,43.639,4095.5,1528.7,0.053354,0.043186,0.48995,0.12244,0.343,0.024658,0.12076,0.69424,0.12306,0.024043,0.28703,0.048107,0.064207,0.020616,0.032365,0.11817,0.48845,0.74032,0.35663,0.12224,0.039024,0.039554,0.024569,0.055891,0.017793,0.029227,1
940.1,1857.8,2756.0,3664.1,52.509,4601.8,1700.7,0.032487,0.027081,0.038321,0.14446,0.072526,0.14146,0.024005,0.0338,0.34123,0.14101,0.028592,0.040747,0.096217,0.063058,0.024689,0.019398,0.020286,0.033026,0.10035,0.38495,0.35172,0.1413,0.03449,0.023356,0.027246,0.017649,3
2230.0,1082.3,3321.2,89.534,4432.4,821.4,1649.0,0.048557,0.039,0.032437,0.049153,0.067609,0.048381,0.095865,0.040048,0.025979,0.046351,0.44234,0.072058,0.038273,0.021067,0.11652,0.16723,0.028563,0.032931,0.020732,0.022372,0.030856,0.045723,0.087713,0.53336,0.24622,0.07047,3
1558.4,779.07,3135.1,2335.3,47.775,4695.3,1680.0,0.042411,0.030039,0.22455,0.16777,0.096531,0.020477,0.59199,0.25443,0.034427,0.44209,0.22783,0.15541,0.013487,0.018279,0.06129,0.70461,1.2004,0.2555,0.097286,0.029872,0.035314,0.065361,0.084142,0.012244,0.074941,0.15611,1
1023.8,2026.2,83.013,3022.9,4047.6,5039.4,1863.0,0.077016,0.055766,0.040516,0.58602,0.040618,0.57779,0.071597,0.021618,0.07165,0.7692,0.25156,0.02245,0.025048,0.21538,0.027094,0.047207,0.018933,0.019591,0.026737,0.06459,0.1923,0.80832,0.67195,0.24866,0.063055,0.019628,3
131.69,1119.7,2246.9,3404.7,4517.2,649.11,1700.6,0.31969,0.25064,0.18851,0.15635,0.18094,0.12157,0.19352,0.062368,0.044306,0.0391,0.11895,0.098271,0.035986,0.032845,0.038901,0.08327,0.032311,0.03873,0.024461,0.019901,0.025455,0.032628,0.043702,0.11798,0.1919,0.094988,5
1022.1,2028.7,3058.3,53.17,4086.6,5081.1,1890.3,0.068173,0.041907,0.028639,0.61073,0.03617,0.60562,0.071544,0.017313,0.047778,1.1862,0.22602,0.021655,0.01928,0.59518,0.033088,0.099701,0.011866,0.013188,0.018959,0.045094,0.2624,1.2999,0.76631,0.22411,0.067155,0.019252,3
92.311,995.44,2024.3,3054.9,343.49,515.8,1147.7,0.4931,0.38912,0.24676,0.24828,0.10287,0.16717,0.086099,0.05797,0.082545,0.25173,0.1069,0.046601,0.055907,0.13467,0.058881,0.056996,0.024775,0.02955,0.041043,0.073081,0.17115,0.28483,0.19136,0.091788,0.050127,0.035278,3
698.52,1416.2,2116.5,39.267,2834.3,3539.5,1315.5,0.067381,0.24361,0.097682,0.48551,0.045035,0.26358,0.48913,0.048293,0.24677,0.045624,0.040596,0.025881,0.055713,0.2646,0.96067,0.48922,0.17811,0.044147,0.043458,0.058249,0.019652,0.02315,0.15632,0.034858,0.019598,0.034932,4
1072.9,82.903,2150.3,3147.0,3271.7,4177.1,1524.9,0.57883,0.37543,0.31723,0.89642,0.66964,0.8641,1.0269,0.27569,0.26124,0.95675,1.6069,0.55821,0.2161,0.24565,0.40077,0.12918,0.15314,0.13384,0.1769,0.22623,0.46895,0.95755,1.6939,1.6583,1.0241,0.51317,3
1761.2,871.05,2632.2,3491.7,129.51,4392.5,1606.7,0.078908,0.061194,0.24355,0.081177,0.47418,0.060671,0.035226,0.31983,0.49974,0.050309,0.039427,0.46168,0.041328,0.049909,0.017462,0.023402,0.064873,0.34034,1.0241,0.50061,0.15298,0.046475,0.028635,0.030405,0.045043,0.035546,5
2030.8,998.8,3059.3,89.169,4092.2,5088.9,1887.6,0.05963,0.048402,0.037251,0.27434,0.043849,0.26946,0.03879,0.024277,0.082621,0.55358,0.12582,0.025973,0.065664,0.30429,0.035593,0.05131,0.018685,0.01912,0.030525,0.083816,0.23116,0.60612,0.32733,0.12053,0.034496,0.024443,3
1861.8,915.94,2806.0,3750.6,80.345,4693.5,1738.3,0.035126,0.026744,0.032435,0.075665,0.079661,0.073521,0.022558,0.030846,0.42187,0.072532,0.023746,0.032767,0.22183,0.022788,0.032124,0.021813,0.022997,0.03154,0.090099,0.53286,0.23863,0.070572,0.033621,0.022177,0.018782,0.018459,5
